G_COUNTYFP,COUNTYFP,cntT,cntBupT,cntMetT,cntNalT,avBupTime,avMetTime,avNalTime,pctBupT,pctMetT,pctNalT
G19035,19035,4,0,0,4,37.9375,82.585,14.075,0,0,1
G19037,19037,4,0,NA,0,46.6975,NA,57.07,0,NA,0
G19039,19039,3,1,0,3,37.5066666666667,64.26,9.38,0.33,0,1
G19041,19041,4,4,NA,0,12.2675,NA,61.6475,1,NA,0
G19043,19043,6,0,0,0,56.7283333333333,109.736666666667,72.6,0,0,0
G19045,19045,12,11,1,10,11.4225,46.455,14.5866666666667,0.92,0.08,0.83
G19047,19047,5,0,0,5,51.072,108.028,18.6,0,0,1
G19049,19049,15,13,9,9,16.862,30.5486666666667,29.336,0.87,0.6,0.6
G19051,19051,2,0,0,0,37.36,100.56,39.1,0,0,0
G19053,19053,3,3,0,1,0.736666666666667,86.3566666666667,34.04,1,0,0.33
G19055,19055,4,0,0,0,60.095,76.6375,60.93,0,0,0
G19057,19057,11,3,0,0,33.8827272727273,103.699090909091,68.9863636363636,0.27,0,0
G19059,19059,5,2,NA,0,33.34,NA,71.802,0.4,NA,0
G19061,19061,26,25,0,25,9.70269230769231,94.7884615384615,11.2030769230769,0.96,0,0.96
G19063,19063,4,0,NA,0,43.3925,NA,52.3875,0,NA,0
G19065,19065,7,0,0,0,52.1771428571429,104.045714285714,70.6728571428571,0,0,0
G19067,19067,5,5,NA,1,21.322,NA,42.298,1,NA,0.2
G19069,19069,3,1,NA,0,32.4233333333333,NA,44.14,0.33,NA,0
G19071,19071,3,2,0,0,23.0266666666667,67.9333333333333,67.63,0.67,0,0
G19073,19073,4,1,0,4,42.815,84.075,11.2475,0.25,0,1
G19075,19075,4,1,0,4,32.4775,96.705,15.9125,0.25,0,1
G19077,19077,3,0,0,0,49.2633333333333,73.2266666666667,51.9266666666667,0,0,0
G19079,19079,5,3,0,0,15.712,70.576,40.382,0.6,0,0
G19081,19081,4,1,NA,1,38.4375,NA,42.2775,0.25,NA,0.25
G19083,19083,6,6,0,1,11.2933333333333,87.69,45.5016666666667,1,0,0.17
G19085,19085,5,0,0,0,46.906,58.572,48.96,0,0,0
G19087,19087,5,0,0,0,44.604,93.076,62.052,0,0,0
G19089,19089,3,2,0,0,13.6833333333333,91.1233333333333,83.75,0.67,0,0
G19091,19091,4,2,NA,2,34.7825,NA,34.7825,0.5,NA,0.5
G19093,19093,3,0,0,3,53.0733333333333,80.87,10.6833333333333,0,0,1
G19095,19095,4,0,0,0,42.955,54.055,44.8575,0,0,0
G19097,19097,6,4,0,0,20.5366666666667,65.065,41.26,0.67,0,0
G19099,19099,9,2,0,0,34.2744444444444,44.0433333333333,39.6855555555556,0.22,0,0
G19101,19101,4,4,0,1,13.805,95.415,38.1875,1,0,0.25
G19103,19103,24,24,4,24,3.96708333333333,34.1466666666667,8.60125,1,0.17,1
G19105,19105,5,0,0,0,39.428,52.686,49.338,0,0,0
G19107,19107,4,0,0,0,44.0125,79.2975,56.06,0,0,0
G19109,19109,6,0,NA,0,48.5733333333333,NA,63.3066666666667,0,NA,0
G19111,19111,11,11,0,0,18.6572727272727,74.8254545454545,43.5790909090909,1,0,0
G19113,19113,45,44,41,41,9.44288888888889,17.85,17.85,0.98,0.91,0.91
G19115,19115,3,1,0,0,31.97,67.5833333333333,61.5566666666667,0.33,0,0
G19117,19117,4,0,0,1,60.97,46.0925,38.695,0,0,0.25
G19119,19119,3,0,0,1,43.3066666666667,110.846666666667,45.1166666666667,0,0,0.33
G19121,19121,3,0,0,0,37.9466666666667,50.0966666666667,46.5366666666667,0,0,0
G19123,19123,7,6,0,0,11.0585714285714,39.1285714285714,39.1271428571429,0.86,0,0
G19125,19125,8,2,8,8,34.74125,15.8625,15.8625,0.25,1,1
G19127,19127,10,10,0,0,11.902,62.46,47.929,1,0,0
G19129,19129,5,2,0,0,32.752,40.53,40.226,0.4,0,0
G19131,19131,3,1,0,0,38.8133333333333,94.7066666666667,57.8933333333333,0.33,0,0
G19133,19133,4,0,0,0,53.94,61.5525,45.6625,0,0,0
G19135,19135,3,0,0,0,39.66,49.7133333333333,39.66,0,0,0
G19137,19137,4,0,0,0,41.8875,82.915,57.0275,0,0,0
G19139,19139,10,10,1,1,12.097,42.756,41.319,1,0.1,0.1
G19141,19141,4,2,0,2,22.9825,95.75,37.23,0.5,0,0.5
G19143,19143,2,1,NA,0,32.275,NA,55.21,0.5,NA,0
G19145,19145,6,6,0,0,8.20666666666667,99.68,74.7216666666667,1,0,0
G19147,19147,4,4,NA,0,11.5025,NA,80.7575,1,NA,0
G19149,19149,6,5,1,5,11.5783333333333,46.3566666666667,16.3033333333333,0.83,0.17,0.83
G19151,19151,3,0,NA,0,48.3166666666667,NA,58.6,0,NA,0
G19153,19153,98,98,98,98,5.5384693877551,9.73326530612245,7.90734693877551,1,1,1
G19155,19155,30,28,24,25,11.2366666666667,21.5913333333333,18.058,0.93,0.8,0.83
G19157,19157,5,0,0,0,42.206,71.738,63.792,0,0,0
G19159,19159,2,0,0,0,46.895,128.335,65.025,0,0,0
G19161,19161,4,1,NA,1,43.32,NA,32.765,0.25,NA,0.25
G19163,19163,47,47,46,46,10.286170212766,11.1442553191489,11.1340425531915,1,0.98,0.98
G19165,19165,4,4,0,0,10.2575,72.86,46.18,1,0,0
G19167,19167,7,4,0,5,29.7185714285714,72.4057142857143,22.6914285714286,0.57,0,0.71
G19169,19169,20,18,1,1,11.9145,36.5765,36.5765,0.9,0.05,0.05
G19171,19171,6,3,0,0,20.8916666666667,84.5616666666667,51.0533333333333,0.5,0,0
G19173,19173,3,1,NA,0,40.9333333333333,NA,71.28,0.33,NA,0
G19175,19175,4,0,0,0,75.655,101.645,49.6675,0,0,0
G19177,19177,2,0,0,0,43.735,108.46,52.8,0,0,0
G19179,19179,11,11,0,11,8.09272727272727,68.2281818181818,8.88181818181818,1,0,1
G19181,19181,12,10,9,10,24.5133333333333,27.5941666666667,25.1016666666667,0.83,0.75,0.83
G19183,19183,5,1,0,1,43.064,66.844,44.116,0.2,0,0.2
G19185,19185,3,1,0,0,35.4033333333333,80.9366666666667,69.3033333333333,0.33,0,0
G19187,19187,12,11,NA,11,10.6475,NA,12.0391666666667,0.92,NA,0.92
G19189,19189,3,0,NA,0,44.2566666666667,NA,47.1866666666667,0,NA,0
G19191,19191,5,2,0,0,30.882,98.9,94.114,0.4,0,0
G19193,19193,26,23,23,23,9.16692307692308,16.7019230769231,11.0569230769231,0.88,0.88,0.88
G19195,19195,3,2,0,1,29.3066666666667,107.596666666667,31.6966666666667,0.67,0,0.33
G19197,19197,5,2,NA,0,24.634,NA,55.598,0.4,NA,0
G20001,20001,5,5,NA,0,12.886,NA,74.532,1,NA,0
G20003,20003,2,0,0,0,41.06,82.235,46.295,0,0,0
G20005,20005,4,4,0,4,6.7975,46.8775,7.6075,1,0,1
G20007,20007,2,0,NA,0,64.07,NA,132.165,0,NA,0
G20009,20009,8,8,NA,0,10.96,NA,86.78375,1,NA,0
G20011,20011,5,4,0,2,14.618,100.152,41.54,0.8,0,0.4
G20013,20013,3,3,0,0,14.08,67.38,52.1233333333333,1,0,0
G20015,20015,13,7,7,10,27.7315384615385,28.2392307692308,25.6546153846154,0.54,0.54,0.77
G20017,20017,1,0,0,0,40.1,91.54,78.38,0,0,0
G20019,20019,1,1,0,0,0,57.59,47.12,1,0,0
G20021,20021,6,4,3,4,20.6666666666667,33.3616666666667,30.1716666666667,0.67,0.5,0.67
G20023,20023,1,0,NA,0,115.22,NA,59.31,0,NA,0
G20025,20025,1,0,NA,0,146.34,NA,133.43,0,NA,0
G20027,20027,2,0,NA,0,49.02,NA,49.47,0,NA,0
G20029,20029,4,0,NA,0,73.97,NA,74.035,0,NA,0
G20031,20031,3,0,0,0,54.57,81.3266666666667,70.3533333333333,0,0,0
G20033,20033,1,0,NA,NA,110.2,NA,NA,0,NA,NA
G20035,20035,11,0,0,11,48.0354545454545,55.8309090909091,14.4172727272727,0,0,1
G20037,20037,11,10,0,10,9.42636363636364,54.8754545454545,11.7145454545455,0.91,0,0.91
G20039,20039,2,0,NA,0,49.295,NA,49.295,0,NA,0
G20041,20041,6,0,NA,4,37.4766666666667,NA,20.0783333333333,0,NA,0.67
G20043,20043,3,3,1,2,21.6033333333333,30.9166666666667,24.66,1,0.33,0.67
G20045,20045,22,22,22,22,9.16818181818182,11.7231818181818,11.7231818181818,1,1,1
G20047,20047,2,0,NA,0,39.24,NA,98.75,0,NA,0
G20049,20049,1,0,0,0,47.11,98.44,73.08,0,0,0
G20051,20051,6,0,NA,6,74.7716666666667,NA,12.0033333333333,0,NA,1
G20053,20053,2,0,NA,0,58.425,NA,61.185,0,NA,0
G20055,20055,12,12,NA,12,4.37083333333333,NA,4.82,1,NA,1
G20057,20057,7,0,NA,0,74.4928571428571,NA,77.4442857142857,0,NA,0
G20059,20059,5,2,1,5,32.94,38.778,19.624,0.4,0.2,1
G20061,20061,8,8,0,8,7.1025,75.72875,7.59875,1,0,1
G20063,20063,2,0,NA,0,56.28,NA,61.965,0,NA,0
G20065,20065,2,2,NA,0,4.16,NA,54.035,1,NA,0
G20067,20067,2,0,0,0,32.86,141.66,75.67,0,0,0
G20069,20069,2,0,NA,0,54.49,NA,54.49,0,NA,0
G20071,20071,1,0,0,0,117,117,114.67,0,0,0
G20073,20073,3,0,0,0,55.1433333333333,91.7433333333333,86.6566666666667,0,0,0
G20075,20075,1,0,0,0,54.94,62.34,60.54,0,0,0
G20077,20077,3,0,0,0,61.05,105.416666666667,96.49,0,0,0
G20079,20079,6,6,4,6,9.63833333333333,31.0416666666667,10.7133333333333,1,0.67,1
G20081,20081,1,0,NA,0,53.97,NA,53.97,0,NA,0
G20083,20083,1,0,NA,0,60.53,NA,73.48,0,NA,0
G20085,20085,3,0,0,0,40.09,50.94,47.06,0,0,0
G20087,20087,4,2,0,2,31.9175,41.9775,23.9875,0.5,0,0.5
G20089,20089,2,0,NA,0,57.995,NA,89.68,0,NA,0
G20091,20091,130,130,114,130,5.32392307692308,22.6216153846154,9.17961538461538,1,0.88,1
G20093,20093,1,0,0,0,31.13,102.2,31.79,0,0,0
G20095,20095,3,1,0,0,24.41,71.6533333333333,62.5133333333333,0.33,0,0
G20097,20097,1,0,NA,NA,79.61,NA,NA,0,NA,NA
G20099,20099,8,5,0,0,18.53,72.11625,48.325,0.62,0,0
G20101,20101,1,0,NA,0,87.96,NA,87.96,0,NA,0
G20103,20103,16,16,1,15,8.056875,40.6075,14.385625,1,0.06,0.94
G20105,20105,1,0,NA,0,61.42,NA,61.49,0,NA,0
G20107,20107,2,0,0,0,45.265,82.82,48.15,0,0,0
G20109,20109,1,1,0,0,0,196.76,43.8,1,0,0
G20111,20111,8,8,0,0,9.585,64.3525,66.9725,1,0,0
G20113,20113,7,7,0,7,12.8871428571429,63.5285714285714,11.7514285714286,1,0,1
G20115,20115,4,1,0,1,44.93,64.195,41.5075,0.25,0,0.25
G20117,20117,4,3,NA,0,19.52,NA,90.0925,0.75,NA,0
G20119,20119,2,0,NA,0,69.32,NA,53.62,0,NA,0
G20121,20121,8,5,0,5,26.40125,54.89,24.2025,0.62,0,0.62
G20123,20123,2,0,NA,0,82,NA,62.23,0,NA,0
G20125,20125,13,13,0,12,4.55615384615385,60.1453846153846,10.4630769230769,1,0,0.92
G20127,20127,2,0,0,0,59.265,85.385,66.24,0,0,0
G20129,20129,1,1,0,0,0,181.94,95.17,1,0,0
G20131,20131,3,1,0,0,34.76,90.0666666666667,84.6,0.33,0,0
G20133,20133,5,3,0,0,16.442,120.852,58.344,0.6,0,0
G20135,20135,2,0,NA,0,84.89,NA,86.12,0,NA,0
G20137,20137,1,1,NA,1,0,NA,0,1,NA,1
G20139,20139,5,1,1,0,39.502,40.026,41.43,0.2,0.2,0
G20141,20141,1,0,NA,1,74.67,NA,0,0,NA,1
G20143,20143,2,0,NA,0,39.21,NA,39.28,0,NA,0
G20145,20145,2,2,NA,0,14.58,NA,85.08,1,NA,0
G20147,20147,3,3,NA,3,13.8733333333333,NA,13.8733333333333,1,NA,1
G20149,20149,4,2,0,0,35.545,64.92,55.7725,0.5,0,0
G20151,20151,3,0,NA,0,42.5966666666667,NA,72.02,0,NA,0
G20153,20153,1,0,NA,0,81.06,NA,54.03,0,NA,0
G20155,20155,17,16,0,16,10.3358823529412,60.0635294117647,11.3194117647059,0.94,0,0.94
G20157,20157,3,0,NA,0,66.4533333333333,NA,99.5366666666667,0,NA,0
G20159,20159,3,0,0,0,45.41,100.156666666667,48.46,0,0,0
G20161,20161,14,13,0,2,10.77,75.4364285714286,32.8878571428571,0.93,0,0.14
G20163,20163,2,0,NA,0,35.145,NA,35.605,0,NA,0
G20165,20165,2,0,NA,0,52.205,NA,43.41,0,NA,0
G20167,20167,2,0,NA,0,73.34,NA,49.625,0,NA,0
G20169,20169,12,12,NA,12,5.99,NA,8.01,1,NA,1
G20171,20171,1,0,0,0,56.95,156.55,57.01,0,0,0
G20173,20173,124,121,120,121,6.68241935483871,11.7867741935484,8.00088709677419,0.98,0.97,0.98
G20175,20175,5,1,NA,4,31.208,NA,11.104,0.2,NA,0.8
G20177,20177,43,43,42,43,5.64302325581395,11.703488372093,9.31279069767442,1,0.98,1
G20179,20179,2,0,NA,0,41.25,NA,40.9,0,NA,0
G20181,20181,2,0,NA,2,82.945,NA,6.915,0,NA,1
G20183,20183,2,0,NA,0,36.27,NA,36.27,0,NA,0
G20185,20185,2,0,NA,0,47.755,NA,72.14,0,NA,0
G20187,20187,1,1,0,0,0,116.63,76.05,1,0,0
G20189,20189,2,0,0,0,46.885,186.06,64.81,0,0,0
G20191,20191,6,0,0,0,47.2016666666667,57.61,48.4483333333333,0,0,0
G20193,20193,2,0,NA,2,40.77,NA,11.07,0,NA,1
G20195,20195,1,0,NA,0,43.69,NA,43.02,0,NA,0
G20197,20197,2,0,0,0,34.395,47.17,45.26,0,0,0
G20199,20199,1,0,0,0,68.86,135.25,62.29,0,0,0
G20201,20201,2,0,NA,0,40.58,NA,85.555,0,NA,0
G20203,20203,1,0,0,0,87.87,130.64,87.93,0,0,0
G20205,20205,4,4,0,1,6.5625,92.9575,36.3875,1,0,0.25
G20207,20207,2,2,NA,0,27.855,NA,68.99,1,NA,0
G20209,20209,70,70,70,70,12.9995714285714,11.0858571428571,10.3777142857143,1,1,1
G21001,21001,7,7,0,3,12.8271428571429,55.9314285714286,34.1142857142857,1,0,0.43
G21003,21003,6,3,0,6,30.03,44.155,12.3533333333333,0.5,0,1
G21005,21005,5,5,5,5,18.542,15.61,8.976,1,1,1
G21007,21007,3,3,2,3,12.7466666666667,26.2833333333333,21.1933333333333,1,0.67,1
G21009,21009,10,10,0,2,7.013,52.606,34.36,1,0,0.2
G21011,21011,3,3,0,3,13.1033333333333,57.8566666666667,13.1033333333333,1,0,1
G21013,21013,9,8,0,8,12.5533333333333,56.4511111111111,12.2044444444444,0.89,0,0.89
G21015,21015,22,22,20,21,7.12363636363636,23.3618181818182,14.3940909090909,1,0.91,0.95
G21017,21017,6,5,4,5,11.6183333333333,28.9083333333333,12.91,0.83,0.67,0.83
G21019,21019,13,13,13,13,3.46461538461538,7.48461538461538,4.00769230769231,1,1,1
G21021,21021,7,7,0,7,3.55285714285714,47.2542857142857,7.97571428571429,1,0,1
G21023,21023,3,2,1,3,23.8733333333333,31.52,15.3933333333333,0.67,0.33,1
G21025,21025,7,5,0,2,22.71,48.0214285714286,36.4114285714286,0.71,0,0.29
G21027,21027,6,2,0,2,32.1266666666667,53.6033333333333,40.2283333333333,0.33,0,0.33
G21029,21029,18,18,11,18,14.1666666666667,30.7588888888889,14.1666666666667,1,0.61,1
G21031,21031,5,4,0,2,17.724,52.37,33.66,0.8,0,0.4
G21033,21033,3,3,0,0,21.7633333333333,55.4433333333333,61.25,1,0,0
G21035,21035,9,9,0,4,9.89666666666667,65.4255555555556,30.6011111111111,1,0,0.44
G21037,21037,25,25,23,25,5.1808,14.63,11.6608,1,0.92,1
G21039,21039,3,2,1,3,27.1133333333333,32.85,25.0333333333333,0.67,0.33,1
G21041,21041,3,3,3,0,11.7366666666667,11.7366666666667,42.0666666666667,1,1,0
G21043,21043,7,7,0,7,10.7428571428571,47.1142857142857,21.2328571428571,1,0,1
G21045,21045,5,5,0,1,18.748,52.33,36.028,1,0,0.2
G21047,21047,19,18,16,5,10.6468421052632,16.3063157894737,36.8010526315789,0.95,0.84,0.26
G21049,21049,10,10,7,10,3.967,29.086,8.77,1,0.7,1
G21051,21051,6,5,0,5,18.52,47.755,18.52,0.83,0,0.83
G21053,21053,3,0,0,0,41.0433333333333,57.1433333333333,48.1766666666667,0,0,0
G21055,21055,4,4,0,0,6.9925,64.47,58.6425,1,0,0
G21057,21057,2,0,0,0,44.785,75.45,45.675,0,0,0
G21059,21059,23,23,23,23,5.77913043478261,12.9473913043478,9.39565217391304,1,1,1
G21061,21061,4,4,0,1,19.3425,52.1725,45.7825,1,0,0.25
G21063,21063,2,1,0,1,20.54,65.38,20.54,0.5,0,0.5
G21065,21065,4,4,2,4,12.8775,30.7725,12.8775,1,0.5,1
G21067,21067,82,82,82,82,2.46987804878049,9.2430487804878,5.82219512195122,1,1,1
G21069,21069,4,2,2,4,27.025,32.285,6.6325,0.5,0.5,1
G21071,21071,10,10,6,9,5.029,29.658,17.129,1,0.6,0.9
G21073,21073,11,11,11,11,4.25090909090909,11.0209090909091,4.66181818181818,1,1,1
G21075,21075,2,2,0,2,21.58,61.04,21.58,1,0,1
G21077,21077,2,1,0,1,29.04,32.875,33.045,0.5,0,0.5
G21079,21079,4,4,1,4,5.67,33.615,9.6625,1,0.25,1
G21081,21081,4,3,3,3,18.2775,26.9025,15.9425,0.75,0.75,0.75
G21083,21083,9,9,1,9,12.2055555555556,41.35,11.24,1,0.11,1
G21085,21085,7,7,0,0,12.8328571428571,44.2785714285714,42.2885714285714,1,0,0
G21087,21087,4,3,0,3,23.2525,75.3975,27.23,0.75,0,0.75
G21089,21089,9,8,7,9,6.63444444444444,22.2233333333333,6.39,0.89,0.78,1
G21091,21091,3,3,1,2,13.74,30.72,21.07,1,0.33,0.67
G21093,21093,22,22,10,22,3.22818181818182,30.6522727272727,5.96181818181818,1,0.45,1
G21095,21095,11,9,0,11,19.0018181818182,76.4672727272727,12.4554545454545,0.82,0,1
G21097,21097,5,5,0,5,10.21,48.314,9.544,1,0,1
G21099,21099,5,3,0,1,17.344,57.1,38.428,0.6,0,0.2
G21101,21101,11,9,8,9,23.8345454545455,26.0727272727273,23.8736363636364,0.82,0.73,0.82
G21103,21103,5,4,2,2,26.48,30.812,29.136,0.8,0.4,0.4
G21105,21105,1,0,0,0,37.26,57.42,32.92,0,0,0
G21107,21107,12,12,0,0,9.36666666666667,47.22,57.7441666666667,1,0,0
G21109,21109,3,3,1,3,7.42,36.2533333333333,0,1,0.33,1
G21111,21111,191,191,191,191,4.39842931937173,12.015445026178,7.11581151832461,1,1,1
G21113,21113,9,9,8,9,7.3,24.9011111111111,10.32,1,0.89,1
G21115,21115,6,6,6,6,11.4883333333333,13.5866666666667,13.5866666666667,1,1,1
G21117,21117,41,41,41,41,5.95756097560976,11.9807317073171,8.59341463414634,1,1,1
G21119,21119,5,5,1,4,21.982,36.732,18.458,1,0.2,0.8
G21121,21121,8,8,4,7,7.5175,29.32375,14.23125,1,0.5,0.88
G21123,21123,4,3,0,3,26.32,49.11,16.145,0.75,0,0.75
G21125,21125,13,13,11,13,4.78692307692308,19.4907692307692,7.2,1,0.85,1
G21127,21127,5,4,0,4,20.382,38.212,20.382,0.8,0,0.8
G21129,21129,3,3,0,3,10.2533333333333,61.4,20.69,1,0,1
G21131,21131,3,3,2,3,16.2566666666667,28.1266666666667,16.2566666666667,1,0.67,1
G21133,21133,7,7,0,7,8.45142857142857,47.5871428571429,11.5142857142857,1,0,1
G21135,21135,4,2,1,3,33.8325,47.525,18.2375,0.5,0.25,0.75
G21137,21137,6,6,1,6,12.905,40.5283333333333,12.7783333333333,1,0.17,1
G21139,21139,2,2,0,1,10.155,39.36,33.535,1,0,0.5
G21141,21141,6,4,0,2,28.1616666666667,37.0083333333333,33.9783333333333,0.67,0,0.33
G21143,21143,3,2,0,0,18.8166666666667,49.7433333333333,49.5833333333333,0.67,0,0
G21145,21145,17,17,17,17,4.58941176470588,10.7805882352941,6.69470588235294,1,1,1
G21147,21147,4,2,0,2,32.4425,48.99,33.125,0.5,0,0.5
G21149,21149,3,2,0,0,28.2866666666667,42.27,37.51,0.67,0,0
G21151,21151,19,19,19,19,4.44789473684211,8.7621052631579,7.19894736842105,1,1,1
G21153,21153,4,3,0,0,18.7075,36.2875,34.49,0.75,0,0
G21155,21155,6,6,0,6,12.43,69.7383333333333,13.7816666666667,1,0,1
G21157,21157,6,6,1,3,23.1233333333333,38.7933333333333,31.3866666666667,1,0.17,0.5
G21159,21159,3,2,0,2,16.5633333333333,35.8633333333333,16.5633333333333,0.67,0,0.67
G21161,21161,5,5,5,5,7.926,10.762,12.052,1,1,1
G21163,21163,8,7,0,7,19.535,43.33875,14.68125,0.88,0,0.88
G21165,21165,2,2,0,2,14.755,81.655,14.755,1,0,1
G21167,21167,5,4,1,5,18.65,34.538,19.612,0.8,0.2,1
G21169,21169,3,2,0,0,27.4333333333333,75.5633333333333,40.26,0.67,0,0
G21171,21171,4,3,0,3,18.47,85.875,18.47,0.75,0,0.75
G21173,21173,6,6,0,6,4.77166666666667,46.0833333333333,2.845,1,0,1
G21175,21175,5,5,0,5,17.41,58.48,17.41,1,0,1
G21177,21177,9,8,0,1,12.0655555555556,60.0655555555556,38.8422222222222,0.89,0,0.11
G21179,21179,9,9,0,9,11.3055555555556,45.66,7.44222222222222,1,0,1
G21181,21181,2,2,0,2,8.355,46.545,27.795,1,0,1
G21183,21183,7,4,0,6,29.2985714285714,41.7142857142857,15.44,0.57,0,0.86
G21185,21185,14,14,7,14,9.12928571428571,30.2292857142857,20.8471428571429,1,0.5,1
G21187,21187,3,0,0,0,42.2166666666667,46.1433333333333,44.6666666666667,0,0,0
G21189,21189,2,2,0,2,8.225,71.365,8.225,1,0,1
G21191,21191,3,3,0,3,18.1133333333333,43.4366666666667,8.14333333333333,1,0,1
G21193,21193,8,7,7,8,15.29,18.6375,5.20375,0.88,0.88,1
G21195,21195,19,19,12,16,8.69421052631579,24.6615789473684,17.2321052631579,1,0.63,0.84
G21197,21197,2,2,0,2,5.04,55.465,0,1,0,1
G21199,21199,14,13,13,13,11.1457142857143,16.2071428571429,9.23714285714286,0.93,0.93,0.93
G21201,21201,1,0,0,0,31.29,35.99,30.32,0,0,0
G21203,21203,4,4,2,4,12.05,27.335,12.05,1,0.5,1
G21205,21205,4,4,0,4,4.4875,65.5675,7.2425,1,0,1
G21207,21207,5,5,0,1,10.858,39.856,35.55,1,0,0.2
G21209,21209,14,14,11,14,8.27642857142857,25.5092857142857,9.83642857142857,1,0.79,1
G21211,21211,9,9,9,9,10.0877777777778,12.5933333333333,12.5933333333333,1,1,1
G21213,21213,4,4,4,4,23.27,8.59,23.27,1,1,1
G21215,21215,4,2,2,4,26.045,26.7875,14.6625,0.5,0.5,1
G21217,21217,5,5,0,5,5.246,74.586,9.568,1,0,1
G21219,21219,4,4,2,2,16.215,34.74,35.3375,1,0.5,0.5
G21221,21221,5,2,0,0,33.83,41.488,55.15,0.4,0,0
G21223,21223,2,1,1,2,30.775,30.775,27.96,0.5,0.5,1
G21225,21225,4,1,0,0,36.8725,55.2025,50.51,0.25,0,0
G21227,21227,24,24,20,23,6.72375,21.0941666666667,8.66708333333333,1,0.83,0.96
G21229,21229,3,3,0,3,12.0166666666667,50.1566666666667,7.20333333333333,1,0,1
G21231,21231,5,1,0,1,37.12,43.37,37.12,0.2,0,0.2
G21233,21233,4,4,0,0,16.97,64.7375,63.155,1,0,0
G21235,21235,8,7,6,7,8.08,24.8425,8.08,0.88,0.75,0.88
G21237,21237,2,2,0,2,0,50.935,5.58,1,0,1
G21239,21239,8,8,7,8,6.195,23.7075,10.55875,1,0.88,1
G22001,22001,12,12,0,6,15.0783333333333,44.585,35.1708333333333,1,0,0.5
G22003,22003,5,4,0,0,21.514,61.278,48.656,0.8,0,0
G22005,22005,14,13,12,12,11.58,22.1657142857143,22.1657142857143,0.93,0.86,0.86
G22007,22007,6,3,0,1,29.135,61.1666666666667,38.9666666666667,0.5,0,0.17
G22009,22009,9,9,0,1,15.7222222222222,68.3155555555556,46.7044444444444,1,0,0.11
G22011,22011,7,7,0,5,10.2614285714286,63.3214285714286,17.5628571428571,1,0,0.71
G22013,22013,5,2,0,2,39.178,70.028,43.154,0.4,0,0.4
G22015,22015,22,20,20,20,11.4731818181818,18.3040909090909,12.3490909090909,0.91,0.91,0.91
G22017,22017,64,62,59,60,7.0675,14.65203125,11.63546875,0.97,0.92,0.94
G22019,22019,44,44,39,41,6.27181818181818,16.0490909090909,11.87,1,0.89,0.93
G22021,22021,3,2,0,0,27.0933333333333,45.0966666666667,45.0966666666667,0.67,0,0
G22023,22023,3,1,0,0,32.0433333333333,59.21,57.3933333333333,0.33,0,0
G22025,22025,3,0,0,0,38.4266666666667,82.2433333333333,68.1833333333333,0,0,0
G22027,22027,5,5,0,2,13.092,79.464,41.98,1,0,0.4
G22029,22029,5,4,0,0,18.598,101.872,85.644,0.8,0,0
G22031,22031,7,1,0,0,41.6928571428571,48.77,49.9128571428571,0.14,0,0
G22033,22033,92,91,78,88,7.04423913043478,21.4069565217391,10.1220652173913,0.99,0.85,0.96
G22035,22035,3,0,0,0,34.5333333333333,100.446666666667,58.6966666666667,0,0,0
G22037,22037,5,5,0,0,9.546,65.868,51.028,1,0,0
G22039,22039,8,7,0,0,13.35625,66.18125,49.00375,0.88,0,0
G22041,22041,6,5,0,2,17.085,62.4783333333333,39.3266666666667,0.83,0,0.33
G22043,22043,5,3,0,2,27.69,46.104,39.696,0.6,0,0.4
G22045,22045,16,15,0,11,8.026875,47.0575,29.608125,0.94,0,0.69
G22047,22047,7,5,1,3,17.5971428571429,43.7328571428571,34.5057142857143,0.71,0.14,0.43
G22049,22049,5,3,0,0,29.744,64.082,44.254,0.6,0,0
G22051,22051,127,126,124,125,4.22716535433071,17.2975590551181,7.90755905511811,0.99,0.98,0.98
G22053,22053,7,7,1,1,12.2871428571429,45.2857142857143,45.2257142857143,1,0.14,0.14
G22055,22055,43,43,39,43,4.16813953488372,22.2811627906977,6.66395348837209,1,0.91,1
G22057,22057,24,23,0,16,11.73125,89.0758333333333,27.15625,0.96,0,0.67
G22059,22059,3,3,0,0,5.89666666666667,65.2566666666667,59.0833333333333,1,0,0
G22061,22061,10,10,0,9,7.134,44.708,19.482,1,0,0.9
G22063,22063,17,16,4,11,19.7429411764706,34.37,25.8505882352941,0.94,0.24,0.65
G22065,22065,5,5,0,3,9.728,70.326,31.122,1,0,0.6
G22067,22067,8,8,0,7,12.24875,40.1325,14.5625,1,0,0.88
G22069,22069,9,8,0,0,17.1577777777778,68.6066666666667,67.8966666666667,0.89,0,0
G22071,22071,177,177,176,177,2.98423728813559,9.25751412429378,5.28988700564972,1,0.99,1
G22073,22073,40,40,39,39,7.96475,13.0875,9.0345,1,0.98,0.98
G22075,22075,9,2,2,2,50.1933333333333,61.2622222222222,62.2288888888889,0.22,0.22,0.22
G22077,22077,6,1,0,0,32.5916666666667,63.145,52.1583333333333,0.17,0,0
G22079,22079,33,32,26,31,8.43212121212121,23.4069696969697,12.9509090909091,0.97,0.79,0.94
G22081,22081,2,0,0,0,53.23,72.335,64.265,0,0,0
G22083,22083,6,6,2,6,10.3466666666667,36.4283333333333,8.35666666666667,1,0.33,1
G22085,22085,7,4,0,0,23.0885714285714,88.73,75.3271428571429,0.57,0,0
